date,longitude,latitude,Elevation,Rain,T2M,CLOUD_AMT,RH2M,ALLSKY_SFC_SW_DWN
20200301,91.2,27.05,1176.68,0.0,15.79,58.22,64.44,18.71
20200302,91.2,27.05,1176.68,0.24,15.3,89.56,70.81,15.18
20200303,91.2,27.05,1176.68,3.58,14.07,96.69,80.68,9.74
20200304,91.2,27.05,1176.68,4.58,14.53,96.8,73.65,10.22
20200305,91.2,27.05,1176.68,0.17,15.35,89.3,68.92,13.61
20200306,91.2,27.05,1176.68,0.16,14.83,96.02,68.67,11.38
20200307,91.2,27.05,1176.68,1.62,13.61,96.69,75.83,11.1
20200308,91.2,27.05,1176.68,0.04,13.28,92.55,85.15,13.77
20200309,91.2,27.05,1176.68,0.0,13.84,92.08,74.66,14.6
20200310,91.2,27.05,1176.68,0.0,14.71,91.77,73.84,12.84
20200311,91.2,27.05,1176.68,0.0,15.32,90.7,67.45,13.13
20200312,91.2,27.05,1176.68,0.0,16.17,86.94,71.61,17.7
20200313,91.2,27.05,1176.68,0.01,17.7,79.0,73.76,19.96
20200314,91.2,27.05,1176.68,0.07,17.39,98.66,71.48,9.62
20200315,91.2,27.05,1176.68,0.01,16.21,79.06,65.12,17.7
20200316,91.2,27.05,1176.68,0.0,16.01,55.73,56.78,23.69
20200317,91.2,27.05,1176.68,0.0,15.78,66.86,61.55,18.56
20200318,91.2,27.05,1176.68,0.03,15.8,83.89,68.16,15.81
20200319,91.2,27.05,1176.68,0.0,15.85,94.76,68.51,12.96
20200320,91.2,27.05,1176.68,0.06,16.29,91.29,67.17,15.11
20200321,91.2,27.05,1176.68,4.93,15.15,94.61,68.98,12.22
20200322,91.2,27.05,1176.68,2.18,15.46,97.98,74.12,12.31
20200323,91.2,27.05,1176.68,0.5,15.41,98.19,69.71,12.7
20200324,91.2,27.05,1176.68,0.12,16.39,72.45,70.11,17.21
20200325,91.2,27.05,1176.68,0.04,17.75,56.89,70.02,21.88
20200326,91.2,27.05,1176.68,0.03,17.9,71.23,73.99,19.17
20200327,91.2,27.05,1176.68,0.0,19.27,85.9,68.19,13.24
20200328,91.2,27.05,1176.68,0.0,19.37,93.29,70.35,14.36
20200329,91.2,27.05,1176.68,0.0,18.88,61.59,62.72,22.0
20200330,91.2,27.05,1176.68,0.0,18.75,58.08,53.92,24.19
20200331,91.2,27.05,1176.68,0.0,18.67,73.84,54.34,18.0
20200401,91.2,27.05,1176.68,0.12,18.71,92.16,58.37,13.16
20200402,91.2,27.05,1176.68,0.1,18.54,87.9,61.22,9.92
20200403,91.2,27.05,1176.68,0.0,19.22,70.95,56.24,19.22
20200404,91.2,27.05,1176.68,0.36,18.34,86.21,50.36,16.42
20200405,91.2,27.05,1176.68,0.0,17.6,82.17,54.16,15.31
20200406,91.2,27.05,1176.68,0.03,18.01,97.51,55.59,11.78
20200407,91.2,27.05,1176.68,0.0,19.51,98.44,53.11,7.45
20200408,91.2,27.05,1176.68,1.46,19.53,91.1,53.93,15.12
20200409,91.2,27.05,1176.68,5.74,19.57,92.56,62.03,14.81
20200410,91.2,27.05,1176.68,5.35,18.42,77.08,66.99,18.92
20200411,91.2,27.05,1176.68,0.59,18.9,82.35,62.67,18.42
20200412,91.2,27.05,1176.68,0.57,18.82,88.63,67.2,13.62
20200413,91.2,27.05,1176.68,0.0,20.32,62.97,64.52,20.32
20200414,91.2,27.05,1176.68,0.0,20.83,56.63,66.27,23.79
20200415,91.2,27.05,1176.68,6.71,21.16,77.43,68.56,18.79
20200416,91.2,27.05,1176.68,21.27,19.5,96.21,71.23,13.47
20200417,91.2,27.05,1176.68,7.38,18.6,91.2,72.85,18.6
20200418,91.2,27.05,1176.68,22.53,18.17,97.96,84.89,8.71
20200419,91.2,27.05,1176.68,34.68,18.62,97.53,88.11,11.27
20200420,91.2,27.05,1176.68,5.82,19.52,94.74,77.32,15.0
20200421,91.2,27.05,1176.68,17.63,17.5,94.9,85.65,7.62
20200422,91.2,27.05,1176.68,5.66,17.38,95.85,72.41,10.46
20200423,91.2,27.05,1176.68,11.25,17.13,96.47,78.47,12.42
20200424,91.2,27.05,1176.68,42.36,16.2,99.2,84.3,8.5
20200425,91.2,27.05,1176.68,0.84,17.67,85.75,67.63,16.57
20200426,91.2,27.05,1176.68,0.0,18.78,85.66,68.79,18.95
20200427,91.2,27.05,1176.68,0.03,19.03,95.53,74.88,19.41
20200428,91.2,27.05,1176.68,7.15,19.01,99.61,71.99,8.97
20200429,91.2,27.05,1176.68,10.93,18.74,95.64,76.02,13.91
20200430,91.2,27.05,1176.68,6.54,19.31,89.5,76.19,16.59
20200501,91.2,27.05,1176.68,0.18,20.48,88.58,73.1,20.57
20200502,91.2,27.05,1176.68,6.5,20.06,97.15,75.25,19.01
20200503,91.2,27.05,1176.68,0.93,19.85,93.55,77.82,20.09
20200504,91.2,27.05,1176.68,1.4,20.17,91.82,77.47,15.94
20200505,91.2,27.05,1176.68,8.75,20.38,92.4,83.57,17.34
20200506,91.2,27.05,1176.68,1.98,20.05,94.18,78.59,12.88
20200507,91.2,27.05,1176.68,15.47,19.8,85.59,78.62,21.42
20200508,91.2,27.05,1176.68,0.42,18.89,91.95,78.35,12.46
20200509,91.2,27.05,1176.68,0.0,20.62,62.98,72.06,21.78
20200510,91.2,27.05,1176.68,0.15,22.0,59.99,62.73,25.04
20200511,91.2,27.05,1176.68,0.01,23.05,95.04,61.86,16.04
20200512,91.2,27.05,1176.68,1.17,21.66,95.61,73.66,14.9
20200513,91.2,27.05,1176.68,40.62,20.47,97.08,87.52,9.92
20200514,91.2,27.05,1176.68,2.7,19.95,93.19,79.15,17.73
20200515,91.2,27.05,1176.68,24.42,20.17,77.55,81.12,20.04
20200516,91.2,27.05,1176.68,37.09,20.04,95.65,89.84,11.97
20200517,91.2,27.05,1176.68,1.97,21.14,92.37,78.99,17.71
20200518,91.2,27.05,1176.68,0.02,22.94,92.08,69.52,16.61
20200519,91.2,27.05,1176.68,0.45,22.01,94.2,78.1,18.51
20200520,91.2,27.05,1176.68,17.55,21.05,98.9,76.57,8.66
20200521,91.2,27.05,1176.68,39.56,20.78,99.13,82.84,7.57
20200522,91.2,27.05,1176.68,42.89,20.45,99.52,88.43,6.33
20200523,91.2,27.05,1176.68,21.54,22.56,96.76,82.61,10.38
20200524,91.2,27.05,1176.68,45.74,22.72,93.94,89.28,11.92
20200525,91.2,27.05,1176.68,66.72,23.12,97.15,89.89,7.37
20200526,91.2,27.05,1176.68,35.66,23.09,99.45,87.97,8.14
20200527,91.2,27.05,1176.68,23.5,20.8,98.75,75.59,9.74
20200528,91.2,27.05,1176.68,0.1,21.48,71.06,67.42,22.98
20200529,91.2,27.05,1176.68,0.07,21.05,72.81,75.95,21.98
20200530,91.2,27.05,1176.68,2.94,21.16,95.59,75.52,14.58
20200531,91.2,27.05,1176.68,30.1,20.88,95.82,79.31,10.91
20200601,91.2,27.05,1176.68,8.42,21.04,95.98,88.24,13.9
20200602,91.2,27.05,1176.68,25.78,20.84,87.25,88.46,17.51
20200603,91.2,27.05,1176.68,13.52,20.84,97.5,90.25,10.98
20200604,91.2,27.05,1176.68,12.8,21.25,99.12,91.16,7.73
20200605,91.2,27.05,1176.68,35.98,21.64,98.97,89.12,9.55
20200606,91.2,27.05,1176.68,8.98,22.59,96.57,90.56,11.47
20200607,91.2,27.05,1176.68,1.28,22.65,79.38,86.96,20.93
20200608,91.2,27.05,1176.68,0.29,22.66,78.21,85.26,19.09
20200609,91.2,27.05,1176.68,0.0,23.96,72.62,74.84,21.78
20200610,91.2,27.05,1176.68,0.23,24.02,71.42,74.89,21.05
20200611,91.2,27.05,1176.68,5.03,23.36,87.07,83.26,16.25
20200612,91.2,27.05,1176.68,2.16,22.86,96.06,85.51,15.39
20200613,91.2,27.05,1176.68,8.42,22.8,84.08,83.23,16.12
20200614,91.2,27.05,1176.68,4.22,23.0,93.47,79.77,16.55
20200615,91.2,27.05,1176.68,10.05,23.8,86.75,80.09,18.24
20200616,91.2,27.05,1176.68,24.57,23.02,97.3,85.9,17.36
20200617,91.2,27.05,1176.68,6.39,23.61,95.01,85.67,16.82
20200618,91.2,27.05,1176.68,71.74,22.16,99.52,90.28,8.68
20200619,91.2,27.05,1176.68,14.21,23.39,96.43,83.8,14.05
20200620,91.2,27.05,1176.68,1.13,23.68,92.98,86.11,16.44
20200621,91.2,27.05,1176.68,0.4,23.59,78.79,87.39,20.96
20200622,91.2,27.05,1176.68,0.57,23.12,86.93,86.87,17.57
20200623,91.2,27.05,1176.68,2.3,23.3,91.05,87.16,13.28
20200624,91.2,27.05,1176.68,37.82,22.74,86.47,92.17,12.35
20200625,91.2,27.05,1176.68,102.78,22.04,97.34,95.17,6.62
20200626,91.2,27.05,1176.68,55.09,22.22,98.08,95.86,9.58
20200627,91.2,27.05,1176.68,42.72,21.65,97.0,94.08,7.35
20200628,91.2,27.05,1176.68,8.74,22.18,94.89,90.43,14.24
20200629,91.2,27.05,1176.68,25.55,21.99,93.78,90.55,10.6
20200630,91.2,27.05,1176.68,2.53,22.78,91.24,86.27,15.66
20200701,91.2,27.05,1176.68,13.38,22.69,88.42,93.11,12.92
20200702,91.2,27.05,1176.68,7.77,22.43,97.36,94.29,8.85
20200703,91.2,27.05,1176.68,3.81,22.66,98.55,92.86,9.51
20200704,91.2,27.05,1176.68,1.69,23.7,82.87,83.02,15.05
20200705,91.2,27.05,1176.68,3.83,23.88,97.8,84.72,14.96
20200706,91.2,27.05,1176.68,34.53,23.42,95.65,87.16,16.2
20200707,91.2,27.05,1176.68,1.67,24.36,97.1,82.08,17.57
20200708,91.2,27.05,1176.68,5.7,23.2,97.54,90.0,15.85
20200709,91.2,27.05,1176.68,49.78,23.57,98.85,91.92,9.18
20200710,91.2,27.05,1176.68,128.91,23.2,99.1,95.19,7.3
20200711,91.2,27.05,1176.68,107.8,22.61,99.18,95.65,8.34
20200712,91.2,27.05,1176.68,13.03,22.41,93.89,92.3,11.45
20200713,91.2,27.05,1176.68,1.07,22.95,90.17,84.19,14.91
20200714,91.2,27.05,1176.68,23.82,22.27,91.85,88.04,15.88
20200715,91.2,27.05,1176.68,0.72,23.51,95.68,84.06,14.18
20200716,91.2,27.05,1176.68,0.34,22.97,96.06,90.27,13.6
20200717,91.2,27.05,1176.68,5.66,22.46,99.07,91.72,10.87
20200718,91.2,27.05,1176.68,14.36,21.61,99.24,92.67,9.69
20200719,91.2,27.05,1176.68,8.3,21.15,99.07,94.88,9.98
20200720,91.2,27.05,1176.68,15.98,21.61,99.17,96.6,8.15
20200721,91.2,27.05,1176.68,8.32,22.11,99.25,93.47,11.17
20200722,91.2,27.05,1176.68,4.98,22.58,98.74,89.68,12.25
20200723,91.2,27.05,1176.68,14.78,22.77,96.66,87.79,9.73
20200724,91.2,27.05,1176.68,5.82,22.61,93.59,89.23,15.69
20200725,91.2,27.05,1176.68,0.41,22.86,97.04,89.49,16.52
20200726,91.2,27.05,1176.68,3.98,22.67,99.29,92.34,10.61
20200727,91.2,27.05,1176.68,7.97,23.17,92.06,88.54,15.88
20200728,91.2,27.05,1176.68,12.77,23.15,99.06,85.22,12.55
20200729,91.2,27.05,1176.68,17.94,22.87,99.31,87.05,10.6
20200730,91.2,27.05,1176.68,27.3,22.35,99.33,94.81,8.59
20200731,91.2,27.05,1176.68,15.42,22.53,98.59,91.72,10.47
20200801,91.2,27.05,1176.68,0.54,23.57,96.35,88.07,17.6
20200802,91.2,27.05,1176.68,0.01,24.23,86.26,86.42,18.35
20200803,91.2,27.05,1176.68,0.05,24.87,89.77,84.95,17.49
20200804,91.2,27.05,1176.68,0.05,25.1,92.58,83.11,22.49
20200805,91.2,27.05,1176.68,0.46,24.72,93.99,83.55,17.86
20200806,91.2,27.05,1176.68,0.31,24.41,84.55,84.03,19.93
20200807,91.2,27.05,1176.68,0.0,23.62,94.85,89.48,19.26
20200808,91.2,27.05,1176.68,11.55,22.77,99.21,93.71,11.79
20200809,91.2,27.05,1176.68,5.45,21.83,98.92,94.8,9.53
20200810,91.2,27.05,1176.68,3.91,22.39,96.56,91.17,11.52
20200811,91.2,27.05,1176.68,8.63,22.1,98.82,89.7,11.22
20200812,91.2,27.05,1176.68,1.82,23.32,93.14,85.38,12.65
20200813,91.2,27.05,1176.68,13.42,23.98,96.58,85.46,17.42
20200814,91.2,27.05,1176.68,18.4,23.33,98.57,89.87,15.69
20200815,91.2,27.05,1176.68,0.13,23.89,96.87,81.45,16.81
20200816,91.2,27.05,1176.68,7.68,23.56,95.42,83.98,16.51
20200817,91.2,27.05,1176.68,5.04,23.05,95.8,87.81,16.22
20200818,91.2,27.05,1176.68,11.69,23.21,63.55,89.37,19.9
20200819,91.2,27.05,1176.68,25.88,22.83,71.53,82.71,19.58
20200820,91.2,27.05,1176.68,3.82,22.76,87.97,80.66,16.86
20200821,91.2,27.05,1176.68,5.21,22.95,94.52,81.16,15.28
20200822,91.2,27.05,1176.68,3.77,22.31,94.03,87.16,17.75
20200823,91.2,27.05,1176.68,4.18,22.86,80.11,82.05,19.46
20200824,91.2,27.05,1176.68,0.73,23.51,89.42,83.58,15.68
20200825,91.2,27.05,1176.68,1.2,23.6,75.96,84.8,19.0
20200826,91.2,27.05,1176.68,0.08,24.57,68.91,80.02,20.44
20200827,91.2,27.05,1176.68,0.04,22.71,63.99,88.1,22.77
20200828,91.2,27.05,1176.68,0.72,22.16,83.82,87.57,19.52
20200829,91.2,27.05,1176.68,2.69,22.09,98.8,91.17,13.56
20200830,91.2,27.05,1176.68,9.44,22.33,96.51,92.39,11.0
20200831,91.2,27.05,1176.68,7.52,22.6,95.29,93.82,15.73
20200901,91.2,27.05,1176.68,0.41,22.74,85.61,90.74,16.06
20200902,91.2,27.05,1176.68,1.46,23.78,91.79,80.97,16.93
20200903,91.2,27.05,1176.68,0.16,23.57,94.57,86.83,17.34
20200904,91.2,27.05,1176.68,5.71,21.93,97.5,92.85,12.54
20200905,91.2,27.05,1176.68,17.33,21.74,98.55,94.74,9.19
20200906,91.2,27.05,1176.68,16.94,22.14,99.3,95.01,7.86
20200907,91.2,27.05,1176.68,17.84,22.34,96.49,90.92,9.05
20200908,91.2,27.05,1176.68,0.72,22.34,96.24,86.83,16.12
20200909,91.2,27.05,1176.68,3.54,22.77,94.75,87.71,15.42
20200910,91.2,27.05,1176.68,2.21,22.94,91.17,87.08,16.42
20200911,91.2,27.05,1176.68,4.56,22.6,97.65,89.86,8.93
20200912,91.2,27.05,1176.68,3.41,22.65,99.39,90.91,10.52
20200913,91.2,27.05,1176.68,3.14,22.16,99.1,92.24,10.22
20200914,91.2,27.05,1176.68,9.42,21.81,98.06,93.44,10.38
20200915,91.2,27.05,1176.68,10.68,21.35,98.6,93.32,9.83
20200916,91.2,27.05,1176.68,8.47,21.28,99.08,95.77,10.82
20200917,91.2,27.05,1176.68,4.0,21.59,95.81,93.39,11.2
20200918,91.2,27.05,1176.68,1.66,23.07,88.95,82.12,12.79
20200919,91.2,27.05,1176.68,0.05,24.63,64.88,76.83,19.02
20200920,91.2,27.05,1176.68,1.39,24.76,91.74,76.48,15.85
20200921,91.2,27.05,1176.68,44.42,22.37,98.63,90.28,16.39
20200922,91.2,27.05,1176.68,32.78,22.48,99.63,86.98,10.71
20200923,91.2,27.05,1176.68,12.57,21.11,99.29,91.08,9.46
20200924,91.2,27.05,1176.68,13.95,21.1,98.12,94.84,14.05
20200925,91.2,27.05,1176.68,19.12,21.61,98.79,97.08,9.06
20200926,91.2,27.05,1176.68,17.93,20.84,98.96,92.81,11.04
20200927,91.2,27.05,1176.68,7.55,20.8,87.25,86.9,10.83
20200928,91.2,27.05,1176.68,0.08,21.4,50.28,83.28,21.48
20200929,91.2,27.05,1176.68,0.01,22.03,81.27,88.3,16.26
20200930,91.2,27.05,1176.68,0.01,22.9,89.49,83.63,15.9
20201001,91.2,27.05,1176.68,0.0,22.39,90.29,85.12,16.07
20201002,91.2,27.05,1176.68,7.84,22.04,94.7,88.82,14.03
20201003,91.2,27.05,1176.68,4.64,21.11,95.65,92.01,11.0
20201004,91.2,27.05,1176.68,3.83,21.72,85.26,85.68,13.22
20201005,91.2,27.05,1176.68,5.49,21.16,98.65,96.3,10.96
20201006,91.2,27.05,1176.68,5.11,21.31,96.63,92.82,13.79
20201007,91.2,27.05,1176.68,7.93,21.1,85.68,93.0,14.93
20201008,91.2,27.05,1176.68,0.04,22.37,76.22,87.92,18.21
20201009,91.2,27.05,1176.68,0.0,23.09,43.65,84.29,18.59
20201010,91.2,27.05,1176.68,0.04,22.56,31.32,82.84,20.39
20201011,91.2,27.05,1176.68,0.02,22.81,46.45,76.26,19.27
20201012,91.2,27.05,1176.68,0.02,22.45,34.85,75.41,21.05
20201013,91.2,27.05,1176.68,0.01,22.53,29.92,71.0,20.91
20201014,91.2,27.05,1176.68,0.01,22.88,44.63,67.09,20.13
20201015,91.2,27.05,1176.68,0.01,22.67,38.81,69.72,20.39
20201016,91.2,27.05,1176.68,0.0,22.69,40.51,73.75,18.17
20201017,91.2,27.05,1176.68,0.0,22.48,68.1,68.76,15.27
20201018,91.2,27.05,1176.68,0.05,21.61,60.48,67.79,15.64
20201019,91.2,27.05,1176.68,0.0,21.22,72.68,73.88,13.25
20201020,91.2,27.05,1176.68,0.0,21.23,72.1,74.74,14.86
20201021,91.2,27.05,1176.68,0.0,20.8,36.41,77.03,19.42
20201022,91.2,27.05,1176.68,6.05,21.14,52.65,76.58,18.79
20201023,91.2,27.05,1176.68,10.93,19.81,98.98,87.07,10.81
20201024,91.2,27.05,1176.68,30.23,19.91,93.49,87.92,9.87
20201025,91.2,27.05,1176.68,2.99,20.76,93.27,77.53,7.44
20201026,91.2,27.05,1176.68,0.2,19.58,91.85,86.43,9.0
20201027,91.2,27.05,1176.68,0.0,19.99,33.24,82.34,19.07
20201028,91.2,27.05,1176.68,0.0,20.76,17.58,65.0,20.39
20201029,91.2,27.05,1176.68,0.0,20.56,16.78,57.75,20.65
20201030,91.2,27.05,1176.68,0.0,21.27,21.26,51.78,20.5
20201031,91.2,27.05,1176.68,0.01,19.16,73.66,73.71,17.58
20201101,91.2,27.05,1176.68,0.0,20.55,50.13,79.8,18.24
20201102,91.2,27.05,1176.68,0.0,20.05,48.8,84.52,17.03
20201103,91.2,27.05,1176.68,0.0,18.91,47.85,88.68,15.44
20201104,91.2,27.05,1176.68,0.0,17.91,45.66,82.93,14.2
20201105,91.2,27.05,1176.68,0.0,16.67,35.37,76.63,15.5
20201106,91.2,27.05,1176.68,0.0,16.48,29.77,61.54,15.21
20201107,91.2,27.05,1176.68,0.0,17.78,21.26,58.86,17.56
20201108,91.2,27.05,1176.68,0.0,18.04,17.55,59.03,18.49
20201109,91.2,27.05,1176.68,0.0,18.67,17.35,55.17,18.74
20201110,91.2,27.05,1176.68,0.0,18.5,17.84,55.64,18.84
20201111,91.2,27.05,1176.68,0.0,18.36,16.87,53.77,18.49
20201112,91.2,27.05,1176.68,0.0,19.29,15.66,50.36,18.58
20201113,91.2,27.05,1176.68,0.0,19.01,16.39,57.25,18.16
20201114,91.2,27.05,1176.68,0.0,18.61,15.36,60.66,17.51
20201115,91.2,27.05,1176.68,0.0,18.77,16.12,59.85,17.69
20201116,91.2,27.05,1176.68,0.0,18.77,17.98,53.91,17.87
20201117,91.2,27.05,1176.68,0.05,16.65,54.62,74.17,14.02
20201118,91.2,27.05,1176.68,0.19,14.57,94.48,92.35,9.05
20201119,91.2,27.05,1176.68,0.03,13.6,95.71,88.12,6.84
20201120,91.2,27.05,1176.68,0.0,14.84,87.1,89.24,8.73
20201121,91.2,27.05,1176.68,0.73,14.26,69.75,87.29,12.89
20201122,91.2,27.05,1176.68,0.02,12.31,65.94,77.07,12.13
20201123,91.2,27.05,1176.68,0.0,12.87,61.16,74.36,12.42
20201124,91.2,27.05,1176.68,0.0,14.72,52.11,62.42,13.22
20201125,91.2,27.05,1176.68,0.0,15.31,25.72,61.5,16.23
20201126,91.2,27.05,1176.68,0.0,16.61,86.72,59.57,13.91
20201127,91.2,27.05,1176.68,0.05,17.05,99.58,57.37,5.98
20201128,91.2,27.05,1176.68,0.05,15.84,23.4,65.75,16.72
20201129,91.2,27.05,1176.68,0.0,16.57,16.63,60.77,16.81
20201130,91.2,27.05,1176.68,0.0,16.56,26.22,60.6,15.26
20201201,91.2,27.05,1176.68,0.0,16.39,42.11,65.29,14.95
20201202,91.2,27.05,1176.68,0.0,15.19,86.05,72.83,9.04
20201203,91.2,27.05,1176.68,0.0,14.6,84.32,72.94,9.75
20201204,91.2,27.05,1176.68,0.0,14.09,90.5,77.74,9.34
20201205,91.2,27.05,1176.68,0.06,13.62,95.59,81.63,5.33
20201206,91.2,27.05,1176.68,0.0,13.15,85.67,85.73,8.85
20201207,91.2,27.05,1176.68,0.0,12.81,84.8,88.54,9.85
20201208,91.2,27.05,1176.68,0.0,13.3,83.08,75.54,9.96
20201209,91.2,27.05,1176.68,0.0,14.26,69.6,77.58,11.85
20201210,91.2,27.05,1176.68,0.0,13.4,73.57,87.32,10.13
20201211,91.2,27.05,1176.68,0.0,13.08,72.53,90.58,11.23
20201212,91.2,27.05,1176.68,0.0,13.47,77.35,83.83,10.76
20201213,91.2,27.05,1176.68,0.0,12.78,80.05,91.7,11.77
20201214,91.2,27.05,1176.68,0.0,12.96,66.3,91.44,11.25
20201215,91.2,27.05,1176.68,0.0,12.41,45.65,86.21,13.18
20201216,91.2,27.05,1176.68,0.0,12.61,46.95,78.35,13.32
20201217,91.2,27.05,1176.68,0.0,11.53,65.59,87.24,12.15
20201218,91.2,27.05,1176.68,0.0,10.39,79.43,83.41,10.0
20201219,91.2,27.05,1176.68,0.0,9.51,74.58,78.07,10.14
20201220,91.2,27.05,1176.68,0.0,12.04,38.55,65.86,15.22
20201221,91.2,27.05,1176.68,0.0,13.4,20.96,57.27,15.63
20201222,91.2,27.05,1176.68,0.0,13.27,39.55,58.55,14.75
20201223,91.2,27.05,1176.68,0.0,13.31,29.71,68.26,14.99
20201224,91.2,27.05,1176.68,0.0,12.89,20.02,76.76,15.2
20201225,91.2,27.05,1176.68,0.0,11.93,35.02,81.01,14.68
20201226,91.2,27.05,1176.68,0.0,11.78,25.64,74.76,15.17
20201227,91.2,27.05,1176.68,0.0,12.02,40.03,74.35,13.79
20201228,91.2,27.05,1176.68,0.0,11.62,47.52,82.1,14.42
20201229,91.2,27.05,1176.68,0.0,11.13,39.1,76.92,15.08
20201230,91.2,27.05,1176.68,0.0,12.39,17.58,67.11,15.9
20201231,91.2,27.05,1176.68,0.0,12.76,16.46,69.72,16.18
20210101,91.2,27.05,1176.68,0.0,13.51,12.5,62.41,16.08
20210102,91.2,27.05,1176.68,0.0,12.74,17.9,65.27,15.95
20210103,91.2,27.05,1176.68,0.0,14.03,34.97,64.92,15.82
20210104,91.2,27.05,1176.68,0.0,14.61,40.83,65.65,15.57
20210105,91.2,27.05,1176.68,0.0,15.05,67.62,69.31,13.9
20210106,91.2,27.05,1176.68,0.0,14.19,42.68,77.91,15.56
20210107,91.2,27.05,1176.68,0.0,14.3,33.33,79.97,15.41
20210108,91.2,27.05,1176.68,0.0,14.14,43.64,82.58,14.14
20210109,91.2,27.05,1176.68,0.0,14.18,64.41,85.66,12.68
20210110,91.2,27.05,1176.68,0.0,12.83,91.88,87.54,8.18
20210111,91.2,27.05,1176.68,0.0,13.19,96.27,91.45,5.9
20210112,91.2,27.05,1176.68,0.04,12.16,97.27,91.98,5.07
20210113,91.2,27.05,1176.68,0.0,11.22,96.54,81.53,5.91
20210114,91.2,27.05,1176.68,0.0,10.91,90.56,77.09,9.1
20210115,91.2,27.05,1176.68,0.0,11.73,78.05,79.22,10.28
20210116,91.2,27.05,1176.68,0.0,10.43,89.68,89.14,9.15
20210117,91.2,27.05,1176.68,0.0,12.01,63.0,79.32,11.01
20210118,91.2,27.05,1176.68,0.0,14.0,58.71,67.93,12.78
20210119,91.2,27.05,1176.68,1.63,11.58,95.48,90.66,5.56
20210120,91.2,27.05,1176.68,4.48,9.9,99.18,93.16,2.84
20210121,91.2,27.05,1176.68,1.08,9.51,91.55,87.54,6.54
20210122,91.2,27.05,1176.68,0.0,11.09,37.72,72.65,15.31
20210123,91.2,27.05,1176.68,0.0,11.47,76.87,76.46,12.74
20210124,91.2,27.05,1176.68,0.0,9.92,80.8,88.72,11.66
20210125,91.2,27.05,1176.68,0.0,9.94,71.01,83.02,14.93
20210126,91.2,27.05,1176.68,0.0,9.82,66.95,81.97,13.69
20210127,91.2,27.05,1176.68,0.0,11.31,34.55,68.53,16.09
20210128,91.2,27.05,1176.68,0.0,11.9,27.37,63.98,17.29
20210129,91.2,27.05,1176.68,0.0,12.37,45.47,67.14,16.19
20210130,91.2,27.05,1176.68,0.0,10.83,49.46,62.75,15.7
20210131,91.2,27.05,1176.68,0.0,9.74,46.19,60.91,15.55
20210201,91.2,27.05,1176.68,0.0,10.76,76.04,64.99,11.7
20210202,91.2,27.05,1176.68,0.0,12.26,67.48,66.86,14.94
20210203,91.2,27.05,1176.68,0.0,12.6,52.71,69.54,16.29
20210204,91.2,27.05,1176.68,0.0,13.26,43.59,64.73,17.75
20210205,91.2,27.05,1176.68,0.0,13.47,35.67,60.17,18.06
20210206,91.2,27.05,1176.68,0.0,12.67,59.49,66.49,15.45
20210207,91.2,27.05,1176.68,0.01,11.06,82.18,76.47,12.75
20210208,91.2,27.05,1176.68,0.0,13.46,16.66,60.75,19.96
20210209,91.2,27.05,1176.68,0.0,14.71,17.8,51.8,19.34
20210210,91.2,27.05,1176.68,0.0,14.43,50.31,55.39,17.7
20210211,91.2,27.05,1176.68,0.0,13.31,51.61,62.85,15.98
20210212,91.2,27.05,1176.68,0.0,14.14,69.98,61.5,14.05
20210213,91.2,27.05,1176.68,0.0,14.26,74.05,64.21,13.31
20210214,91.2,27.05,1176.68,0.0,13.78,82.53,70.18,11.92
20210215,91.2,27.05,1176.68,0.0,13.01,90.27,74.76,10.17
20210216,91.2,27.05,1176.68,0.0,13.48,71.35,63.71,13.58
20210217,91.2,27.05,1176.68,0.0,12.98,73.14,64.64,17.1
20210218,91.2,27.05,1176.68,0.0,12.99,71.4,77.84,14.9
20210219,91.2,27.05,1176.68,0.0,13.48,87.08,64.15,14.36
20210220,91.2,27.05,1176.68,0.0,14.64,44.78,57.46,19.24
20210221,91.2,27.05,1176.68,0.0,15.5,22.95,55.88,20.68
20210222,91.2,27.05,1176.68,0.0,16.18,32.19,56.84,19.81
20210223,91.2,27.05,1176.68,0.0,15.63,49.02,58.85,16.69
20210224,91.2,27.05,1176.68,0.0,15.54,86.24,60.02,14.63
20210225,91.2,27.05,1176.68,1.81,13.92,91.95,66.61,10.87
20210226,91.2,27.05,1176.68,1.35,14.93,95.77,60.28,10.18
20210227,91.2,27.05,1176.68,0.41,15.29,97.81,62.56,8.05
20210228,91.2,27.05,1176.68,0.02,15.64,97.89,62.07,7.21
20210301,91.2,27.05,1176.68,0.0,16.35,93.98,60.94,7.85
20210302,91.2,27.05,1176.68,0.0,14.92,92.2,58.3,10.66
20210303,91.2,27.05,1176.68,0.0,14.79,87.74,53.71,12.41
20210304,91.2,27.05,1176.68,0.49,14.72,88.86,53.76,9.28
20210305,91.2,27.05,1176.68,3.96,14.32,98.69,54.89,5.59
20210306,91.2,27.05,1176.68,1.21,15.22,92.06,51.67,9.05
20210307,91.2,27.05,1176.68,0.0,14.74,76.96,59.69,12.87
20210308,91.2,27.05,1176.68,0.0,15.51,89.07,62.04,12.85
20210309,91.2,27.05,1176.68,1.88,16.03,94.77,66.95,10.49
20210310,91.2,27.05,1176.68,8.74,16.36,97.49,64.03,11.85
20210311,91.2,27.05,1176.68,0.15,15.83,96.5,65.06,9.1
